period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,0.9327690123205951,9384536.253109902,10060943.415950887,737.475134579573,133574036936.64102,1.9820944218895922,0.5,0.745523605472398,5.498051212780052e-05,0.00065996569064386,-0.06723098767940494,-0.5662002288202443
2,91698.8541267479,0.8700699320039926,8807072.540253786,10122258.241896551,933.0295343872788,154307576242.9023,1.9820944218895924,0.5,0.7455236054723982,7.412146149023896e-05,0.0008898202308973424,-0.0672182281877226,-0.5661290152921289
3,134088.4519610956,0.8115995892620562,8265286.992335253,10183946.74133637,1165.1768151205267,180832537051.7689,1.9820944218895924,0.5,0.7455236054723982,9.863286764712731e-05,0.0011842367001222431,-0.06720188871170885,-0.5660378054361912
4,64909.098834456985,0.7570597540764092,7756842.712949778,10246011.191564264,1117.8858776803147,163017639880.39734,1.9820944218895924,0.5,0.7455236054723982,0.00010083259187584904,0.0012106623640673053,-0.0672004223600422,-0.5660296191414547
5,106203.04586294528,0.7061705336798004,7279526.380503297,10308453.883752758,750.4789992479289,94560266781.53549,1.9820944218895924,0.5,0.7455236054723982,7.212983813846937e-05,0.0008659015193297481,-0.06721955581787886,-0.5661364255873744
6,121376.03745350274,0.6587451937386196,6832028.957732295,10371277.123037565,1598.9177736837985,226488822525.70163,1.9820944218895924,0.5,0.7455236054723982,0.00016375116747749597,0.001966784729442894,-0.06715848039431926,-0.5657954071217912
7,200733.74607003236,0.6144664419641642,6411639.783214237,10434483.228602685,698.724348905135,105379935038.81541,1.9820944218895922,0.5,0.745523605472398,7.624609015123579e-05,0.000915336868122063,-0.06721681189529038,-0.5661211099919737
8,232216.96935684793,0.5731720060909035,6017202.440610493,10498074.533766015,824.5262210433489,141044475045.796,1.9820944218895924,0.5,0.7455236054723982,9.587309672762218e-05,0.0011510840035879877,-0.0672037283944451,-0.5660480757498383
9,500735.4087070327,0.5347055711222559,5647588.788019903,10562053.386065487,1890.440515664712,328072762594.08057,1.9820944218895924,0.5,0.7455236054723982,0.00023422313659542826,0.002814301259076002,-0.06711150328326898,-0.5655329403140631
10,248302.6512604549,0.4987788665482416,5300234.794116236,10626422.147345733,885.7390966631928,140917264824.077,1.9820944218895922,0.5,0.745523605472398,0.00011692412986104277,0.0014039922127369042,-0.06718969562746513,-0.5659697300235849
11,822968.7126879233,0.46530965214745723,4974710.7329728855,10691183.193845274,1763.230006917918,282384190405.4522,1.9820944218895924,0.5,0.7455236054723982,0.00024801346413819635,0.0029802246325116855,-0.0671023105537838,-0.5654815624102947
12,1825466.9105172371,0.4340773759200311,4669083.371287174,10756338.916284239,1462.970657281886,224872141699.95947,1.9820944218895924,0.5,0.7455236054723982,0.0002192447395761092,0.002634111699459263,-0.0671214879882367,-0.5655887382372127
