period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,2.5258557600304776,800.2625927560648,316.82830247852655,737.475134579573,133574036936.64102,1.9820944218895922,0.5,0.745523605472398,1.8326837375933507,266916.51404412225,1.5258557600304776,67436.66994716642
2,91698.8541267479,4.834498189810355,1617.6258862562086,334.600577504749,933.0295343872788,154307576242.9023,1.9820944218895924,0.5,0.7455236054723982,0.8692091180884018,1818.2596631528158,0.9140040640135447,2416.209358361264
3,134088.4519610956,8.233326030639196,2909.408580099002,353.3697765972143,1165.1768151205267,180832537051.7689,1.9820944218895924,0.5,0.7455236054723982,0.5370010628550962,172.8161050534997,0.7030363250507636,594.2329121047247
4,64909.098834456985,12.711653105909848,4743.884977570259,373.19182155503853,1117.8858776803147,163017639880.39734,1.9820944218895924,0.5,0.7455236054723982,0.2864535135201069,19.546089198977995,0.5439268478625978,182.45123187695182
5,106203.04586294528,18.265547820416202,7198.9231188076365,394.12577107384016,750.4789992479289,94560266781.53549,1.9820944218895924,0.5,0.7455236054723982,0.11794126796834771,2.810902671605949,0.43691364673287536,76.47615027546985
6,121376.03745350274,26.798653118943506,11154.510494086051,416.2339967078838,1598.9177736837985,226488822525.70163,1.9820944218895924,0.5,0.7455236054723982,0.1655846192295609,5.288190577265555,0.4671694154713213,98.4862776454796
7,200733.74607003236,37.29493740369134,16394.196924533742,439.5823687027048,698.724348905135,105379935038.81541,1.9820944218895922,0.5,0.745523605472398,0.046699987068306706,0.7292852040651807,0.3916720828528577,51.77679143740899
8,232216.96935684793,51.684316777357154,23993.95059505036,464.24045225189246,824.5262210433489,141044475045.796,1.9820944218895924,0.5,0.7455236054723982,0.03749520418404096,0.5553680530142242,0.38582661281639785,49.1772395050808
9,500735.4087070327,72.32274764086472,35458.520729718126,490.2817147627685,1890.440515664712,328072762594.08057,1.9820944218895924,0.5,0.7455236054723982,0.05873847341588634,0.9836467813239367,0.3993170878588308,55.362941598768955
10,248302.6512604549,99.36001327403879,51446.99975129218,517.783744748497,885.7390966631928,140917264824.077,1.9820944218895922,0.5,0.745523605472398,0.018622869518038623,0.24784622542124568,0.3738417927293616,44.21064297456177
11,822968.7126879233,136.94210084350965,74883.84126292553,546.8284829988033,1763.230006917918,282384190405.4522,1.9820944218895924,0.5,0.7455236054723982,0.02555114192060444,0.353592284947275,0.3782415715446614,45.97904060403092
12,1825466.9105172371,187.78388538885082,108445.65702196324,577.5024667180622,1462.970657281886,224872141699.95947,1.9820944218895924,0.5,0.7455236054723982,0.014564946732468213,0.18948300172816746,0.3712648209146472,43.20343453505769
