period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,0.9327727784342227,9384574.143766008,10060943.415950887,813.2564467945433,153533797689.19824,2.0659801630742995,0.5,0.7664950407685749,6.233570333410899e-05,0.0007482849521383006,-0.06722722156577732,-0.5661792104267696
2,91698.8541267479,0.8700781806822158,8807156.035504915,10122258.241896551,1028.905583810287,177365517552.0823,2.0659801630742995,0.5,0.7664950407685749,8.403695418971846e-05,0.0010089096867060832,-0.06721315115697069,-0.5661006762871235
3,134088.4519610956,0.8116131614890992,8265425.211172621,10183946.74133637,1284.9078051865604,207854062032.28067,2.065980163074299,0.5,0.7664950407685748,0.00011182673005337184,0.001342746412727136,-0.06719513313996095,-0.5660000894997982
4,64909.098834456985,0.7570780189999858,7757029.855561158,10246011.191564264,1232.7573557071546,187377112462.65262,2.0659801630742995,0.5,0.7664950407685749,0.0001143198777412278,0.0013727014179427677,-0.0671935166613804,-0.5659910643550445
5,106203.04586294528,0.7061913104659358,7279740.557045025,10308453.883752758,827.5965598084053,108690260490.96191,2.065980163074299,0.5,0.7664950407685748,8.177726148565739e-05,0.000981768634517488,-0.06721461627067926,-0.5661088544430187
6,121376.03745350274,0.6587724938942867,6832312.09521222,10371277.123037565,1763.2190244407807,260332695290.32962,2.0659801630742987,0.5,0.7664950407685747,0.0001856520335350055,0.0022301006114653354,-0.067147267134118,-0.5657327704888557
7,200733.74607003236,0.6144953461878981,6411941.383852025,10434483.228602685,770.5237161702677,121126694961.1233,2.065980163074299,0.5,0.7664950407685748,8.644256863689688e-05,0.001037804138740439,-0.06721159143219135,-0.5660919698639777
8,232216.96935684793,0.5732030013304883,6017527.830945846,10498074.533766015,909.2527101905891,162120531755.22577,2.065980163074299,0.5,0.7664950407685748,0.00010869370935324769,0.001305104540101798,-0.06719716449208657,-0.5660114307281243
9,500735.4087070327,0.5347436773945833,5647991.268502569,10562053.386065487,2084.6979980177794,377096165651.925,2.0659801630742987,0.5,0.7664950407685747,0.00026554271486096997,0.0031911705537228663,-0.06709546852796522,-0.5654433189073349
10,248302.6512604549,0.49881869206200397,5300657.99683771,10626422.147345733,976.7556853967301,161974312707.7722,2.065980163074299,0.5,0.7664950407685748,0.0001325565768973999,0.0015918391375844276,-0.06718169255897632,-0.565925042636997
11,822968.7126879233,0.46535527229261214,4975198.466302066,10691183.193845274,1944.415619009404,324580421125.58014,2.065980163074299,0.5,0.7664950407685748,0.00028116979628808485,0.003379260174762422,-0.06708533641965497,-0.5653866798207361
12,1825466.9105172371,0.43412691535380665,4669616.234226584,10756338.916284239,1613.3022833156535,258474436361.2741,2.0659801630742995,0.5,0.7664950407685749,0.0002485505267373163,0.0029866870068395723,-0.06710648572854105,-0.5655048980336119
