period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,2.429324810000451,769.678855721412,316.82830247852655,713.2576095777106,133822955452.24744,2.0532123729445653,0.5,0.7633030932361413,1.8147724655496082,247353.33652026363,1.429324810000451,42249.03044248796
2,91698.8541267479,4.515577353434868,1510.9147902266732,334.600577504749,902.3903100704053,154595132220.89093,2.0532123729445653,0.5,0.7633030932361413,0.8949152102372081,2142.2724519120375,0.858778758133224,1700.1100459958025
3,134088.4519610956,7.481497847279332,2643.7352229056373,353.3697765972143,1126.9142387587372,181169522949.09277,2.0532123729445657,0.5,0.7633030932361414,0.5693088252364971,222.10073695575662,0.6568197733537604,426.86151850080245
4,64909.098834456985,11.20220518642314,4180.571358954551,373.19182155503853,1081.176261419984,163321427277.01495,2.0532123729445653,0.5,0.7633030932361413,0.3121587886431155,25.051739295022003,0.4973211802095021,125.99295087017374
5,106203.04586294528,15.525165777288162,6118.8679330228915,394.12577107384016,725.8344477566834,94736482173.25693,2.0532123729445657,0.5,0.7633030932361414,0.13252534918781325,3.452205263064723,0.38590264317818157,49.21028385569809
6,121376.03745350274,22.097830443476667,9197.868284061442,416.2339967078838,1546.41182555826,226910890038.20245,2.0532123729445653,0.5,0.7633030932361413,0.1929083848166056,7.30395705323169,0.42335552228393514,68.14498517629005
7,200733.74607003236,29.577671457715233,13001.822880092846,439.5823687027048,675.7793388355184,105576313149.45831,2.0532123729445653,0.5,0.7633030932361413,0.05608087045256712,0.9247135868873702,0.33848757385350625,32.065273860876296
8,232216.96935684793,39.419379098863566,18300.07038034522,464.24045225189246,797.4500751008934,141307314907.25452,2.0532123729445657,0.5,0.7633030932361414,0.046816212975634576,0.7315908565431861,0.33274112383113774,30.401441512368827
9,500735.4087070327,53.25577098228875,26110.330718209818,490.2817147627685,1828.3614186131974,328684134286.87854,2.0532123729445653,0.5,0.7633030932361413,0.07626166989390268,1.4155413843522728,0.3510048153910186,35.9728359482521
10,248302.6512604549,70.25694585248839,36377.90451809383,517.783744748497,856.6528160378851,141179867626.1467,2.0532123729445653,0.5,0.7633030932361413,0.02504318123612035,0.3455688720872221,0.3192362922668739,26.788882548804352
11,822968.7126879233,93.15349044296644,50938.98186497087,546.8284829988033,1705.3283031527976,282910420315.98334,2.0532123729445653,0.5,0.7633030932361413,0.0357822251177836,0.5248300662820671,0.32589723781263835,28.520138474161545
12,1825466.9105172371,122.66953896834504,70841.96134538672,577.5024667180622,1414.9289989147692,225291196487.8277,2.0532123729445657,0.5,0.7633030932361414,0.02120222356316579,0.28629630230209013,0.31685391910730276,26.1926296033754
