period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,0.932764551792142,9384491.375985531,10060943.415950887,647.7208858384962,103792867143.76698,1.7535949143046523,0.5,0.688398728576163,4.458902342834468e-05,0.0005351995205928883,-0.06723544820785798,-0.5662251214824843
2,91698.8541267479,0.8700601623933142,8806973.649731576,10122258.241896551,819.4753805107445,119903733746.20123,1.753594914304652,0.5,0.688398728576163,6.0112560973377325e-05,0.0007215892717939987,-0.0672242413997749,-0.5661625776855475
3,134088.4519610956,0.8115835145200598,8265123.288018881,10183946.74133637,1023.3692275992431,140514788082.5631,1.7535949143046523,0.5,0.688398728576163,7.999184545814562e-05,0.0009603245720160025,-0.0672098900751874,-0.5660824726635604
4,64909.098834456985,0.7570381213750739,7756621.0640497925,10246011.191564264,981.8338232789746,126671834034.8007,1.753594914304652,0.5,0.688398728576163,8.177653642482184e-05,0.0009817599259567267,-0.06720860166466303,-0.5660752804583671
5,106203.04586294528,0.7061459259661528,7279272.713021975,10308453.883752758,659.1421180229729,73477461879.74039,1.7535949143046519,0.5,0.688398728576163,5.849874478219076e-05,0.0007022108402416904,-0.06722540645176656,-0.566169080080269
6,121376.03745350274,0.6587128598440114,6831693.613950846,10371277.123037565,1404.3218383814408,175991718189.28427,1.7535949143046525,0.5,0.6883987285761631,0.00013280631268617309,0.0015948403438119652,-0.067171762064963,-0.5658695870637526
7,200733.74607003236,0.6144322082354141,6411282.571945741,10434483.228602685,613.6862559952898,81884817199.09914,1.753594914304652,0.5,0.688398728576163,6.183837599349091e-05,0.000742312946944157,-0.06722299549318544,-0.5661556239258372
8,232216.96935684793,0.573135295794365,6016817.053181275,10498074.533766015,724.1774390071193,109597724194.96959,1.7535949143046523,0.5,0.688398728576163,7.775711375715384e-05,0.0009334845156696581,-0.06721150338073856,-0.5660914783537669
9,500735.4087070327,0.5346604386252708,5647112.0961772995,10562053.386065487,1660.3648692906688,254926881318.76947,1.753594914304652,0.5,0.688398728576163,0.0001899663983281473,0.002281980046107801,-0.06713049685025596,-0.5656390771811521
10,248302.6512604549,0.4987316978075059,5299733.5591650205,10626422.147345733,777.9404150887606,109498876290.50388,1.7535949143046523,0.5,0.688398728576163,9.483310823910045e-05,0.0011385910455550263,-0.06719917581735713,-0.5660226598769849
11,822968.7126879233,0.46525562033227547,4974133.068938481,10691183.193845274,1548.6364874782937,219424863023.01276,1.7535949143046523,0.5,0.688398728576163,0.00020115716707363575,0.0024165584340085644,-0.06712241797021512,-0.5655939349579997
12,1825466.9105172371,0.43401870215823385,4668452.256419789,10756338.916284239,1284.9201358233802,174735486499.29102,1.753594914304652,0.5,0.688398728576163,0.0001778274476302848,0.0021360177008737935,-0.06713926024522365,-0.5656880393948234
