period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,2.325395584794218,736.7511357214125,316.82830247852655,737.475134579573,133574036936.64102,1.9820944218895922,0.5,0.745523605472398,1.8326837375933507,266916.51404412225,1.3253955847942178,25000.27300534661
2,91698.8541267479,4.095319138684067,1370.2961488699402,334.600577504749,933.0295343872788,154307576242.9023,1.9820944218895924,0.5,0.7455236054723982,0.944139084098626,2914.6002217566356,0.7611279411827367,889.2067627021247
3,134088.4519610956,6.405604391344106,2263.5469927394015,353.3697765972143,1165.1768151205267,180832537051.7689,1.9820944218895924,0.5,0.7455236054723982,0.6339263384326633,361.06761597210595,0.5641282582442144,213.42150851459175
4,64909.098834456985,8.938199517100678,3335.6629592091676,373.19182155503853,1117.8858776803147,163017639880.39734,1.9820944218895924,0.5,0.7455236054723982,0.36818776579773604,42.02772975107331,0.39537176682014086,53.485278797548794
5,106203.04586294528,11.334292899612452,4467.136928636509,394.12577107384016,750.4789992479289,94560266781.53549,1.9820944218895924,0.5,0.7455236054723982,0.1677327164622416,5.428673606143185,0.26807338300376227,16.28751783156206
6,121376.03745350274,15.086102871080104,6279.348892775953,416.2339967078838,1598.9177736837985,226488822525.70163,1.9820944218895924,0.5,0.7455236054723982,0.26684450522417397,16.087547892826738,0.3310140301382132,29.916590985095404
7,200733.74607003236,18.318100829222853,8052.3141526447625,439.5823687027048,698.724348905135,105379935038.81541,1.9820944218895922,0.5,0.745523605472398,0.08295692829337685,1.6021612712814624,0.2142367704742656,9.27165832379994
8,232216.96935684793,22.165523517173586,10290.132662012624,464.24045225189246,824.5262210433489,141044475045.796,1.9820944218895924,0.5,0.7455236054723982,0.07633877037905569,1.4176187171943129,0.21003392894382045,8.853047478166499
9,500735.4087070327,27.67439205778098,13568.248393106001,490.2817147627685,1890.440515664712,328072762594.08057,1.9820944218895924,0.5,0.7455236054723982,0.1369630572764453,3.6661236528255916,0.24853320231029907,13.34832326505705
10,248302.6512604549,33.00065213842653,17087.201243376985,517.783744748497,885.7390966631928,140917264824.077,1.9820944218895922,0.5,0.745523605472398,0.04866799204440607,0.7687080380180564,0.19246168333255254,7.266719392784092
11,822968.7126879233,39.94431288086671,21842.688017073902,546.8284829988033,1763.230006917918,282384190405.4522,1.9820944218895924,0.5,0.7455236054723982,0.07693065548368143,1.4336206122967337,0.21040980382187247,8.88983831693642
12,1825466.9105172371,47.664160967851856,27526.17053298123,577.5024667180622,1462.970657281886,224872141699.95947,1.9820944218895924,0.5,0.7455236054723982,0.04993337625225238,0.7944894124997983,0.1932652618161057,7.333817240376781
