period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,1.293281468003504,418.71293141144224,323.760095362557,71.32576095777105,13382295545.224743,2.0532123729445653,0.5,0.7633030932361413,0.1814772465549608,6.397829987801586,0.2932814680035041,20.893573477582564
2,91698.8541267479,1.659252717826622,579.7462145144304,349.4019978305734,90.23903100704055,15459513222.089096,2.053212372944565,0.5,0.7633030932361412,0.16450347321760272,5.21855469154362,0.28297880923638696,18.889954933668236
3,134088.4519610956,2.1125389806766193,796.585101930302,377.0747471249813,112.69142387587374,18116952294.90928,2.0532123729445653,0.5,0.7633030932361413,0.14837132226500896,4.260028077078798,0.2731869943499239,17.142883992653605
4,64909.098834456985,2.632249224496659,1071.165359292726,406.9391869599867,108.11762614199841,16332142727.701496,2.053212372944565,0.5,0.7633030932361412,0.10360037900226361,2.263939434797356,0.24601214395276294,13.004490105543962
5,106203.04586294528,3.196928427190411,1403.9915405020643,439.1688999230891,72.58344477566834,9473648217.325693,2.0532123729445657,0.5,0.7633030932361414,0.05172232973589078,0.8315262072273595,0.2145234567603418,9.300798313193386
6,121376.03745350274,3.9455200526418532,1869.9840282718944,473.95121639789534,154.641182555826,22691089003.820244,2.0532123729445653,0.5,0.7633030932361413,0.08407322236738451,1.6345315559127465,0.2341596449531198,11.486942126994567
7,200733.74607003236,4.734120425530431,2421.447224517165,511.48830339394164,67.57793388355184,10557631314.945831,2.0532123729445657,0.5,0.7633030932361414,0.027584431304202836,0.38614987130346123,0.19987235202633036,7.904725882963252
8,232216.96935684793,5.673309539713305,3131.657446027705,551.9983396121835,79.74500751008935,14130731490.725452,2.0532123729445653,0.5,0.7633030932361413,0.025137698763898472,0.34705849942156375,0.1983872461541032,7.773363848478178
9,500735.4087070327,6.865717621259524,4090.0232182781024,595.7167835760456,182.8361418613197,32868413428.68785,2.0532123729445657,0.5,0.7633030932361414,0.04456406712526266,0.687411423863604,0.21017856917542277,8.867190067261118
10,248302.6512604549,8.189655941834943,5265.111314391115,642.8977421988542,85.6652816037885,14117986762.614668,2.0532123729445653,0.5,0.7633030932361413,0.015987335753718638,0.2096494552506969,0.19283320311279284,7.297679059489539
11,822968.7126879233,9.812316749535869,6807.936938967964,693.8154477422455,170.53283031527977,28291042031.598328,2.0532123729445653,0.5,0.7633030932361413,0.024722789150189196,0.34053061487442804,0.1981354063254286,7.751264843523561
12,1825466.9105172371,11.703723400562215,8763.348420670114,748.7658517501487,141.49289989147695,22529119648.782772,2.0532123729445653,0.5,0.7633030932361413,0.015864125817606118,0.20789028218107197,0.19275841774225344,7.291438477993525
