period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,1.585383686597709,1595.0455563431165,1006.0943415950887,713.2576095777106,133822955452.24744,2.0532123729445653,0.5,0.7633030932361413,0.5444317396648825,183.17243026744646,0.5853836865977089,251.12308962946344
2,91698.8541267479,2.3972183217566863,2426.5262915027038,1012.2258241896551,902.3903100704053,154595132220.89093,2.0532123729445653,0.5,0.7633030932361413,0.43183551231115513,73.25360694127552,0.5120745482761992,141.8494061469212
3,134088.4519610956,3.504052031594662,3568.507926863155,1018.3946741336371,1126.9142387587372,181169522949.09277,2.0532123729445657,0.5,0.7633030932361414,0.35448910125911043,37.13345703830073,0.46171585616235644,94.13832405686315
4,64909.098834456985,4.840799051122509,4959.888125391491,1024.6011191564264,1081.176261419984,163321427277.01495,2.0532123729445653,0.5,0.7633030932361413,0.23126337438202024,11.139799995361637,0.38148606455467093,47.32346873343976
5,106203.04586294528,6.310670676279907,6505.325764198225,1030.845388375276,725.8344477566834,94736482173.25693,2.0532123729445657,0.5,0.7633030932361414,0.1117024548021015,2.563385231915022,0.30364235524640426,23.09359171621177
6,121376.03745350274,8.513426272128893,8829.510313479737,1037.1277123037567,1546.41182555826,226910890038.20245,2.0532123729445653,0.5,0.7633030932361413,0.18144839669086868,6.3956625548271795,0.3490525348008644,35.33677230870834
7,200733.74607003236,10.803125466484374,11272.503149652179,1043.4483228602687,675.7793388355184,105576313149.45831,2.0532123729445653,0.5,0.7633030932361413,0.05842050593572925,0.9765096718660902,0.26895155031194196,16.43172989882894
8,232216.96935684793,13.677538413205465,14358.781770027874,1049.8074533766016,797.4500751008934,141307314907.25452,2.0532123729445657,0.5,0.7633030932361414,0.05399830906631301,0.8796585721641377,0.26607234689985515,15.962985007466187
9,500735.4087070327,17.701422158959286,18696.33658522106,1056.2053386065488,1828.3614186131974,328684134286.87854,2.0532123729445653,0.5,0.7633030932361413,0.09719445205958889,2.0437097483026374,0.2941964865453288,21.080179400847495
10,248302.6512604549,22.19202521870811,23582.182827853492,1062.6422147345734,856.6528160378851,141179867626.1467,2.0532123729445653,0.5,0.7633030932361413,0.03497400366807943,0.5106132739702514,0.2536860044025322,14.075278062546616
11,822968.7126879233,28.114039259105404,30057.234403805396,1069.1183193845275,1705.3283031527976,282910420315.98334,2.0532123729445653,0.5,0.7633030932361413,0.055197704906359286,0.9054872852294911,0.266853249400824,16.088963272937654
12,1825466.9105172371,35.26371508534261,37930.847090523035,1075.633891628424,1414.9289989147692,225291196487.8277,2.0532123729445657,0.5,0.7633030932361414,0.03593210430046832,0.5274799158571495,0.25430980444838114,14.165537382920329
