period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,0.9327678087791376,9384524.1443474,10060943.415950887,713.2576095777106,133822955452.24744,2.0532123729445653,0.5,0.7633030932361413,5.444317396648825e-05,0.0006535137510099709,-0.06723219122086244,-0.5662069454966805
2,91698.8541267479,0.8700672959639812,8807045.857576055,10122258.241896551,902.3903100704053,154595132220.89093,2.0532123729445653,0.5,0.7633030932361413,7.339714879394773e-05,0.0008811214238644283,-0.06721985066918479,-0.5661380713125168
3,134088.4519610956,0.8115952519691518,8265242.821575314,10183946.74133637,1126.9142387587372,181169522949.09277,2.0532123729445657,0.5,0.7633030932361414,9.766920011168653e-05,0.0011726601983539364,-0.06720404762489773,-0.5660498578805693
4,64909.098834456985,0.757053917132835,7756782.907560592,10246011.191564264,1081.176261419984,163321427277.01495,2.0532123729445653,0.5,0.7633030932361413,9.984766358238333e-05,0.0011988301727237083,-0.06720262927116027,-0.5660419397507561
5,106203.04586294528,0.7061638940172902,7279457.935848505,10308453.883752758,725.8344477566834,94736482173.25693,2.0532123729445657,0.5,0.7633030932361414,7.142544605831424e-05,0.0008574421381037922,-0.06722113440516742,-0.5661452364729749
6,121376.03745350274,0.6587364693950696,6831938.475147621,10371277.123037565,1546.41182555826,226910890038.20245,2.0532123729445653,0.5,0.7633030932361413,0.00016215231137646253,0.001947564037393379,-0.06716206396848057,-0.5658154230166832
7,200733.74607003236,0.6144572050066547,6411543.400336021,10434483.228602685,675.7793388355184,105576313149.45831,2.0532123729445653,0.5,0.7633030932361413,7.550191816782716e-05,0.0009063993483340305,-0.06721848029619093,-0.5661304224686854
8,232216.96935684793,0.5731621009049461,6017098.455230041,10498074.533766015,797.4500751008934,141307314907.25452,2.0532123729445657,0.5,0.7633030932361414,9.493753235671839e-05,0.001139845443484333,-0.06720582615881499,-0.5660597865722707
9,500735.4087070327,0.5346933934550204,5647460.166848444,10562053.386065487,1828.3614186131974,328684134286.87854,2.0532123729445653,0.5,0.7633030932361413,0.00023193802407670886,0.0027868095216325717,-0.0671166278949511,-0.5655615792055508
10,248302.6512604549,0.498766139460955,5300099.5507140225,10626422.147345733,856.6528160378851,141179867626.1467,2.0532123729445653,0.5,0.7633030932361413,0.00011578403830975026,0.0013902935935607985,-0.06719225341819701,-0.565984011279112
11,822968.7126879233,0.46529507326285385,4974554.867446829,10691183.193845274,1705.3283031527976,282910420315.98334,2.0532123729445653,0.5,0.7633030932361413,0.00024559583387529193,0.0029511342100150273,-0.06710773556977068,-0.5655118833439312
12,1825466.9105172371,0.4340615445436539,4668913.083637349,10756338.916284239,1414.9289989147692,225291196487.8277,2.0532123729445657,0.5,0.7633030932361414,0.00021710880879990702,0.002608418949611613,-0.06712628289867051,-0.565615531490758
