scenario_group_id,final_exchange_rate,final_apy,cum_fees_btc,mean_weighted_gas,weighted_k
101,11.319575887197805,7.242148499696485,1214.5588876315383,14086842096.683355,0.5
102,11.845675904113126,7.3089196874053055,1382.859498117561,18128763741.892727,0.5
103,11.703723400562215,7.291438477993525,1337.4485643796843,18162547140.70212,0.5
