scenario_group_id,final_exchange_rate,final_apy,cum_fees_btc,mean_weighted_gas,weighted_k
101,0.4339544849527126,-0.5657967250167033,10303.57388326897,113999047350.03357,0.5
102,0.43412691535380665,-0.5655048980336119,15249.590787848154,208377167340.0338,0.5
103,0.434112617252424,-0.5655290958788785,14839.462117413697,209375377142.4908,0.5
