period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,2.3842108248417095,755.3854683855265,316.82830247852655,647.7208858384962,103792867143.76698,1.7535949143046523,0.5,0.688398728576163,1.4863007809448228,55800.258858094036,1.3842108248417095,33738.2842568506
2,91698.8541267479,4.471889477956858,1496.2968018617753,334.600577504749,819.4753805107445,119903733746.20123,1.753594914304652,0.5,0.688398728576163,0.746805218862313,806.1119348452662,0.8756266985130192,1894.6444017514118
3,134088.4519610956,7.538796963757278,2663.9829988946667,353.3697765972143,1023.3692275992431,140514788082.5631,1.7535949143046523,0.5,0.688398728576163,0.4708197426250784,101.49753206605993,0.6858191600928487,525.9044006508265
4,64909.098834456985,11.58341215810325,4322.834683105332,373.19182155503853,981.8338232789746,126671834034.8007,1.753594914304652,0.5,0.688398728576163,0.2537152661630195,14.07950099372364,0.5365067150356266,172.1464338812205
5,106203.04586294528,16.612993521205816,6547.608881389953,394.12577107384016,659.1421180229729,73477461879.74039,1.7535949143046519,0.5,0.688398728576163,0.10496644661693565,2.312753224337884,0.43420550822618265,74.74197642692987
6,121376.03745350274,24.31409086439911,10120.351216807487,416.2339967078838,1404.3218383814408,175991718189.28427,1.7535949143046525,0.5,0.6883987285761631,0.14764678000258039,4.220341449538568,0.4635586797384321,95.5876669690834
7,200733.74607003236,33.81419935866191,14864.125849866085,439.5823687027048,613.6862559952898,81884817199.09914,1.753594914304652,0.5,0.688398728576163,0.04174369340761777,0.6335429574227405,0.39072439710969986,51.34713063799989
8,232216.96935684793,46.835419519547095,21742.896339161656,464.24045225189246,724.1774390071193,109597724194.96959,1.7535949143046523,0.5,0.688398728576163,0.033538657658804344,0.4856643538422156,0.38508142756157393,48.85442029995568
9,500735.4087070327,65.48383875939186,32105.528756203283,490.2817147627685,1660.3648692906688,254926881318.76947,1.753594914304652,0.5,0.688398728576163,0.05256857445130486,0.8492890351458,0.3981691512779493,54.81058686795806
10,248302.6512604549,89.94121785455954,46570.10058797422,517.783744748497,777.9404150887606,109498876290.50388,1.7535949143046523,0.5,0.688398728576163,0.016680404073757607,0.2195888195285618,0.37348725362652835,44.07083465252321
11,822968.7126879233,123.91734000292833,67761.53105104822,546.8284829988033,1548.6364874782937,219424863023.01276,1.7535949143046523,0.5,0.688398728576163,0.022891927986988404,0.31207003544266176,0.377759196048582,45.78211170540665
12,1825466.9105172371,169.88980497394485,98111.78144270366,577.5024667180622,1284.9201358233802,174735486499.29102,1.753594914304652,0.5,0.688398728576163,0.013053680666636036,0.16839450397837386,0.3709929939581509,43.098399301509865
