scenario_group_id,final_exchange_rate,final_apy,cum_fees_btc,mean_weighted_gas,weighted_k
101,4.667848418053624,1.2419775889529383,12145.588876315385,140868420966.83353,0.5
102,5.254586036027493,1.287612832045835,13828.59498117561,181287637418.92728,0.5
103,5.09627227225452,1.2762417863062492,13374.485643796843,181625471407.0212,0.5
