period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,2.28465109294305,739.678855721412,323.760095362557,713.2576095777106,133822955452.24744,2.0532123729445653,0.5,0.7633030932361413,1.8147724655496082,247353.33652026363,1.28465109294305,20221.67578889661
2,91698.8541267479,3.9943729807693584,1395.6418995612764,349.4019978305734,902.3903100704053,154595132220.89093,2.0532123729445653,0.5,0.7633030932361413,0.9312113083336337,2690.27173096939,0.7483514192199356,814.7268638462776
3,134088.4519610956,6.220144607837723,2345.4594550812253,377.0747471249813,1126.9142387587372,181169522949.09277,2.0532123729445657,0.5,0.7633030932361414,0.6163308256414447,316.9531026027965,0.5572267882303914,202.33980037315027
4,64909.098834456985,8.687660113421273,3535.349343140359,406.9391869599867,1081.176261419984,163321427277.01495,2.0532123729445653,0.5,0.7633030932361413,0.35185651275595425,36.25350775989793,0.39669745016447777,54.10970464800874
5,106203.04586294528,11.10499789772626,4876.969710392659,439.1688999230891,725.8344477566834,94736482173.25693,2.0532123729445657,0.5,0.7633030932361414,0.1567120036454137,4.737238569345246,0.2782495807554124,18.027770625806657
6,121376.03745350274,14.770052255287407,7000.284232653944,473.95121639789534,1546.41182555826,226910890038.20245,2.0532123729445653,0.5,0.7633030932361413,0.24203163028677743,12.476957899164951,0.3300364746860118,29.64521084644862
7,200733.74607003236,18.135482370568162,9276.087108952648,511.48830339394164,675.7793388355184,105576313149.45831,2.0532123729445653,0.5,0.7633030932361413,0.07368621652133495,1.3470834684536914,0.22785499043011126,10.742618628975963
8,232216.96935684793,22.178950474046033,12242.74383601426,551.9983396121835,797.4500751008934,141307314907.25452,2.0532123729445657,0.5,0.7633030932361414,0.06561992161958388,1.144015751822478,0.22295894980107955,10.192898242577726
9,500735.4087070327,27.775155351138057,16546.126209104954,595.7167835760456,1828.3614186131974,328684134286.87854,2.0532123729445653,0.5,0.7633030932361413,0.11399355774117231,2.652516207098535,0.252320545268395,13.87942219650206
10,248302.6512604549,33.52784320682682,21554.974698466154,642.8977421988542,856.6528160378851,141179867626.1467,2.0532123729445653,0.5,0.7633030932361413,0.03951896268936656,0.5921683722596869,0.20711631610921155,8.571708010186702
11,822968.7126879233,40.89672274892302,28374.7780052345,693.8154477422455,1705.3283031527976,282910420315.98334,2.0532123729445653,0.5,0.7633030932361413,0.06038895368651478,1.0210745776635588,0.21978388220915357,9.849124308915956
12,1825466.9105172371,49.33095120920792,36937.3316998076,748.7658517501487,1414.9289989147692,225291196487.8277,2.0532123729445657,0.5,0.7633030932361414,0.03806266542004033,0.5656073797553547,0.20623237984288134,8.487936923106982
