period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,2.319918975120025,735.0159907750007,316.82830247852655,713.2576095777106,133822955452.24744,2.0532123729445653,0.5,0.7633030932361413,1.8147724655496082,247353.33652026363,1.319918975120025,24302.778877813573
2,91698.8541267479,4.119131951277673,1378.263929715773,334.600577504749,902.3903100704053,154595132220.89093,2.0532123729445653,0.5,0.7633030932361413,0.9371188159550018,2790.740939448152,0.7755499202572635,980.7358399620989
3,134088.4519610956,6.513993663850614,2301.848485750561,353.3697765972143,1126.9142387587372,181169522949.09277,2.0532123729445657,0.5,0.7633030932361414,0.6241018905818585,335.7900581344937,0.5813996106218695,243.62426305740902
4,64909.098834456985,9.22819803497266,3443.888034342074,373.19182155503853,1081.176261419984,163321427277.01495,2.0532123729445653,0.5,0.7633030932361413,0.3585228088573638,38.518751222549994,0.4166728601816907,64.34838938735649
5,106203.04586294528,11.942027756625412,4706.660897765192,394.12577107384016,725.8344477566834,94736482173.25693,2.0532123729445657,0.5,0.7633030932361414,0.16087389416417713,4.989913326388875,0.2940801347530675,21.05637035602661
6,121376.03745350274,16.119954658923934,6709.673154433782,416.2339967078838,1546.41182555826,226910890038.20245,2.0532123729445653,0.5,0.7633030932361413,0.2507894567943134,13.66258496612174,0.3498507110721307,35.595600319544644
7,200733.74607003236,20.020678964067102,8800.737482061031,439.5823687027048,675.7793388355184,105576313149.45831,2.0532123729445653,0.5,0.7633030932361413,0.07687773276070332,1.432185878976922,0.2419810965773248,12.470379435823851
8,232216.96935684793,24.769518934792764,11499.012672350007,464.24045225189246,797.4500751008934,141307314907.25452,2.0532123729445657,0.5,0.7633030932361414,0.06916421609741683,1.2311716288466084,0.2371967493834164,11.860718821051613
9,500735.4087070327,31.4467724727036,15417.777531671747,490.2817147627685,1828.3614186131974,328684134286.87854,2.0532123729445653,0.5,0.7633030932361413,0.1213664134605968,2.953397930079536,0.26957542273990476,16.53485091237131
10,248302.6512604549,38.384025745931716,19874.624589251245,517.783744748497,856.6528160378851,141179867626.1467,2.0532123729445653,0.5,0.7633030932361413,0.04241115445906088,0.6461469416347063,0.22060302942852994,9.936876851815926
11,822968.7126879233,47.40122822234045,25920.341721102493,546.8284829988033,1705.3283031527976,282910420315.98334,2.0532123729445653,0.5,0.7633030932361413,0.06549468961962969,1.1409941202409013,0.23492070727793468,11.579659204283342
12,1825466.9105172371,57.83620036827958,33400.54837828156,577.5024667180622,1414.9289989147692,225291196487.8277,2.0532123729445657,0.5,0.7633030932361414,0.041666876663971036,0.6320980810387438,0.22014138741284905,9.887342982139485
