period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,1.297021509680775,419.92380766153536,323.760095362557,73.7475134579573,13357403693.664103,1.9820944218895924,0.5,0.7455236054723982,0.1832683737593351,6.533539728121811,0.2970215096807749,21.665543697313925
2,91698.8541267479,1.66806219401506,582.8242630945115,349.4019978305734,93.3029534387279,15430757624.290234,1.982094421889592,0.5,0.7455236054723979,0.16564803657174326,5.292297354396637,0.2860713423523764,19.472964386608844
3,134088.4519610956,2.1280353362768945,802.4283862996344,377.0747471249813,116.5176815120527,18083253705.176895,1.9820944218895922,0.5,0.745523605472398,0.149044381853512,4.297142347862935,0.2757529928513456,17.586565651737295
4,64909.098834456985,2.6550938714657026,1080.4617413566966,406.9391869599867,111.78858776803148,16301763988.039734,1.9820944218895922,0.5,0.745523605472398,0.10386102040558932,2.2732017404549922,0.24767377035708615,13.230250360811688
5,106203.04586294528,3.2267624151021956,1417.0937001536015,439.1688999230891,75.04789992479289,9456026678.15355,1.9820944218895924,0.5,0.7455236054723982,0.05178339851701639,0.8328027966499434,0.21531010627541858,9.381146337167829
6,121376.03745350274,3.9863566897108202,1889.3386020843307,473.95121639789534,159.89177736837982,22648882252.570164,1.9820944218895924,0.5,0.7455236054723982,0.08411800457241737,1.6358378175790667,0.23540446332630505,11.638920803307427
7,200733.74607003236,4.784678412123663,2447.307043302751,511.48830339394164,69.8724348905135,10537993503.88154,1.9820944218895922,0.5,0.745523605472398,0.027571314916893814,0.38593756755471476,0.20026349485318007,7.939622307518825
8,232216.96935684793,5.735578731194973,3166.0299363345794,551.9983396121835,82.45262210433489,14104447504.5796,1.9820944218895924,0.5,0.7455236054723982,0.025117557798926556,0.34674094450355253,0.19873860626910078,7.804281259387015
9,500735.4087070327,6.944600579331608,4137.015120339768,595.7167835760456,189.04405156647118,32807276259.40805,1.9820944218895922,0.5,0.745523605472398,0.0445153096309989,0.6864664995238856,0.21079334881429523,8.927509681213927
10,248302.6512604549,8.285246803218598,5326.566463349511,642.8977421988542,88.57390966631925,14091726482.407698,1.9820944218895924,0.5,0.7455236054723982,0.015961735348890272,0.20928374331698008,0.19304871584364358,7.315686943895244
11,822968.7126879233,9.929585799369832,6889.300017284823,693.8154477422455,176.3230006917918,28238419040.545223,1.982094421889592,0.5,0.7455236054723979,0.02467874194529341,0.33983931373670084,0.19846590393812424,7.780276564271899
12,1825466.9105172371,11.845675904113126,8869.637607899478,748.7658517501487,146.2970657281886,22487214169.995953,1.982094421889592,0.5,0.7455236054723979,0.015831494584074866,0.20742477125827552,0.19296777765542816,7.3089196874053055
