scenario_group_id,final_exchange_rate,final_apy,cum_fees_btc,mean_weighted_gas,weighted_k
101,12.855400396812733,8.693953229352566,1093.2547017390411,12815348982.72885,0.5
102,12.500557338972152,8.647178299941496,992.1693333790902,10766976996.874311,0.5
103,13.098441653466153,8.724660992005399,1162.4907045651528,14545511323.811348,0.5
