period_num,btc_price_usd,exchange_rate_btc_per_stbtc,stbtc_assets_btc,stbtc_supply,fees_total_btc,weighted_gas_score,weighted_mbar,weighted_k,weighted_s_eff,weighted_fee_return_period,weighted_fee_apy_annualized,stbtc_return_period,stbtc_apy_annualized
1,79739.85023475386,1.3150259870012766,425.75293895577397,323.760095362557,73.7475134579573,13357403693.664103,1.9820944218895924,0.5,0.7455236054723982,0.1832683737593351,6.533539728121811,0.3150259870012766,25.74311692325058
2,91698.8541267479,1.7130401739970937,598.5396591586176,349.4019978305734,93.3029534387279,15430757624.290234,1.982094421889592,0.5,0.7455236054723979,0.1633800917956537,5.146947905529349,0.3026664042612801,22.878033333247142
3,134088.4519610956,2.212092494646027,834.1242180357197,377.0747471249813,116.5176815120527,18083253705.176895,1.9820944218895922,0.5,0.745523605472398,0.14513103800717367,4.08466368967156,0.29132552068786444,20.499522269176065
4,64909.098834456985,2.7943719265031453,1137.1394398350017,406.9391869599867,111.78858776803148,16301763988.039734,1.9820944218895922,0.5,0.745523605472398,0.09991441226793578,2.135499328926823,0.26322562608318645,15.510914461158997
5,106203.04586294528,3.441857567092489,1511.5568014319683,439.1688999230891,75.04789992479289,9456026678.15355,1.9820944218895924,0.5,0.7455236054723982,0.049202392402449446,0.7795543907462523,0.2317106160594744,11.192821482642106
6,121376.03745350274,4.302810910127163,2039.322464784904,473.95121639789534,159.89177736837982,22648882252.570164,1.9820944218895924,0.5,0.7455236054723982,0.07886114119968092,1.4864893858733486,0.250142060283443,13.571773230196419
7,200733.74607003236,5.236554529882664,2678.4363921195436,511.48830339394164,69.8724348905135,10537993503.88154,1.9820944218895922,0.5,0.745523605472398,0.025543556981414084,0.3534721563983432,0.21700782099390592,9.55651162601551
8,232216.96935684793,6.364488027687805,3513.1868237652884,551.9983396121835,82.45262210433489,14104447504.5796,1.9820944218895924,0.5,0.7455236054723982,0.022950097412331366,0.3129656870816686,0.21539611425194383,9.389965903492847
9,500735.4087070327,7.803270867515895,4648.539422569228,595.7167835760456,189.04405156647118,32807276259.40805,1.9820944218895922,0.5,0.745523605472398,0.04011651243923752,0.603185931868792,0.22606419142731804,10.538743059227107
10,248302.6512604549,9.441658582796489,6070.020985492296,642.8977421988542,88.57390966631925,14091726482.407698,1.9820944218895924,0.5,0.7455236054723982,0.014205309341815617,0.1844331579702767,0.20996166134652716,8.845988282214599
11,822968.7126879233,11.467762571967885,7956.510823471663,693.8154477422455,176.3230006917918,28238419040.545223,1.982094421889592,0.5,0.7455236054723979,0.02165609633272059,0.2931734212957564,0.2145919566360015,9.307772133136906
12,1825466.9105172371,13.872008964200269,10386.886607565113,748.7658517501487,146.2970657281886,22487214169.995953,1.982094421889592,0.5,0.7455236054723979,0.013708008237726743,0.17748268343927198,0.20965261332750207,8.815852330892639
